stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon,wsWS,sovg,currSpeed,currDir
13.54,12.1,41.75,5.6949999999999985,354.2,0.1,156.8,2019-10-18 16:00:00,29.412717,32.609517,10.77,14.4,0.03,248.2
13.54,12.1,41.75,5.6949999999999985,354.2,0.1,156.8,2019-10-18 16:00:34,29.412717,32.609517,10.77,14.4,0.03,248.2
13.54,12.1,39.0,2.16,143.1,0.1,156.9,2019-10-18 16:01:00,29.40898300000001,32.611367,10.77,14.4,0.03,248.1
13.44,12.1,39.0,5.54,333.2,0.1,155.8,2019-10-18 16:02:00,29.40535,32.61315,10.77,14.4,0.03,249.2
13.42,12.1,39.0,5.925,85.19999999999997,0.1,155.8,2019-10-18 16:03:00,29.401683,32.615033000000004,10.77,14.3,0.03,249.2
13.5,12.1,39.0,2.42,356.0,0.1,156.0,2019-10-18 16:04:00,29.398017,32.616933,10.77,14.3,0.03,249.0
13.45,12.1,39.0,5.875,63.1,0.1,155.9,2019-10-18 16:05:00,29.394367,32.618833,10.77,14.3,0.03,249.1
13.47,12.1,39.0,2.21,5.199999999999988,0.1,155.8,2019-10-18 16:06:00,29.3907,32.620683,10.77,14.3,0.03,249.2
13.46,12.1,39.0,2.57,343.2,0.1,155.8,2019-10-18 16:07:00,29.387033,32.622567,10.77,14.3,0.03,249.2
13.41,12.1,40.43,4.58,61.30000000000001,0.1,155.7,2019-10-18 16:08:00,29.383417,32.624417,10.77,14.3,0.03,249.3
13.49,12.1,39.0,1.7,58.30000000000001,0.1,155.7,2019-10-18 16:09:00,29.379733,32.6263,10.77,14.4,0.03,249.3
13.48,12.1,39.0,2.26,46.19999999999999,0.1,155.8,2019-10-18 16:10:00,29.376067,32.628183,10.77,14.4,0.03,249.2
13.66,12.1,41.75,3.55,69.30000000000001,0.1,155.7,2019-10-18 16:11:00,29.3724,32.630083,10.77,14.4,0.03,249.3
13.53,12.1,39.0,1.85,51.0,0.1,156.0,2019-10-18 16:12:00,29.3687,32.632,10.77,14.4,0.03,249.0
13.46,12.1,39.0,5.949999999999998,50.1,0.1,155.9,2019-10-18 16:13:00,29.3651,32.633866999999995,10.77,14.4,0.03,249.1
13.47,12.1,39.0,5.77,53.19999999999999,0.1,155.8,2019-10-18 16:14:00,29.361467,32.63575,10.77,14.4,0.03,249.2
