FOC,PERC
[[30.44759]],27.36,11.285048
[[28.257551]],23.04,22.645617
[[28.228664]],38.88,27.395412
[[18.999937]],36.0,47.222397
[[23.000332]],27.36,15.934462
[[35.861813]],36.0,0.3838539
[[17.508333]],17.28,1.3213687
[[25.63277]],20.16,27.146679
[[36.749245]],40.32,8.856039
[[28.114635]],28.8,2.3797355
[[33.846527]],40.32,16.05524
[[16.189215]],15.84,2.2046373
[[19.913465]],15.84,25.716322
[[21.455046]],25.92,17.225904
[[32.403755]],33.12,2.162572
[[19.852575]],34.56,42.55621
[[32.525085]],33.12,1.7962364
[[31.237762]],33.12,5.683081
[[32.599133]],34.56,5.67381
[[30.040941]],27.36,9.798759
[[30.519373]],36.0,15.223964
[[26.460224]],23.04,14.844719
[[-2.0400243]],1.44,241.66835
[[18.74887]],15.84,18.364082
[[26.865839]],40.32,33.368454
[[27.51249]],20.16,36.47068
[[33.51914]],28.8,16.385899
[[31.497906]],27.36,15.123921
[[33.180515]],28.8,15.210125
[[33.320503]],31.68,5.178355
[[29.55688]],17.28,71.04676
[[11.676306]],15.84,26.28595
[[35.73233]],28.8,24.070595
[[34.44058]],37.44,8.011271
[[31.677269]],34.56,8.341239
[[20.2849]],15.84,28.061241
[[14.741317]],5.76,155.92563
[[29.771425]],37.44,20.482302
[[26.440212]],25.92,2.0069914
[[31.093775]],33.12,6.1178265
[[27.856884]],21.6,28.967052
[[37.84018]],38.88,2.6744382
[[34.58171]],33.12,4.4133816
[[25.490314]],21.6,18.010714
[[10.08724]],12.96,22.166357
[[32.24599]],38.88,17.062782
[[20.76492]],23.04,9.874486
[[24.105103]],20.16,19.568962
[[29.643082]],15.84,87.14067
[[-0.3011254]],2.88,110.45575
[[9.081164]],5.76,57.659096
[[29.891357]],33.12,9.748314
[[23.927437]],27.36,12.545919
[[9.289236]],5.76,61.271454
[[40.309902]],33.12,21.708647
[[24.504684]],20.16,21.551014
[[31.781567]],33.12,4.0411606
[[20.76378]],23.04,9.879428
[[24.459013]],21.6,13.23617
[[8.766186]],5.76,52.19072
[[18.679832]],17.28,8.100878
[[32.385063]],34.56,6.293224
[[8.258502]],18.72,55.884068
[[25.810854]],23.04,12.026271
[[-1.724985]],2.88,159.89531
[[26.903267]],23.04,16.767647
[[32.072945]],43.2,25.757074
[[36.31382]],33.12,9.643179
[[32.70927]],28.8,13.573858
[[16.906408]],18.72,9.687986
[[20.072548]],7.2,178.7854
[[28.925354]],31.68,8.695222
[[25.318027]],36.0,29.672146
[[32.811634]],31.68,3.572076
[[8.631715]],5.76,49.85615
[[30.805162]],31.68,2.7614832
[[31.149971]],54.72,43.073883
[[32.865692]],31.68,3.7427142
[[32.766373]],27.36,19.760132
[[28.220655]],20.16,39.98341
[[28.947218]],34.56,16.240692
[[34.389183]],31.68,8.551713
[[32.387993]],24.48,32.303894
[[19.721376]],14.4,36.954006
[[18.203127]],17.28,5.3421655
[[36.534447]],27.36,33.53233
[[18.577127]],14.4,29.007833
[[24.197777]],14.4,68.04012
[[33.4615]],33.12,1.031097
[[21.140247]],21.6,2.1284864
[[33.001213]],31.68,4.170495
[[9.937996]],18.72,46.912415
[[28.970913]],30.24,4.196716
[[31.393202]],31.68,0.90529823
[[8.930628]],4.32,106.72749
[[9.499345]],15.84,40.02939
[[19.035969]],18.72,1.6878711
[[27.05849]],17.28,56.58848
[[10.692133]],14.4,25.749075
[[21.908949]],25.92,15.474733
[[24.467867]],17.28,41.596447
[[30.648846]],21.6,41.892803
[[29.367855]],28.8,1.9717216
[[37.06481]],36.0,2.9578102
[[24.579678]],28.8,14.653894
[[30.723862]],25.92,18.533417
[[26.141998]],30.24,13.551593
[[33.911697]],34.56,1.8758794
[[32.345234]],37.44,13.607812
[[19.585604]],14.4,36.011143
[[19.112764]],37.44,48.95095
[[8.663948]],5.76,50.41576
[[33.266346]],30.24,10.007758
[[34.200497]],27.36,25.001812
[[36.687263]],28.8,27.386335
[[24.648968]],17.28,42.64448
[[26.32557]],30.24,12.944547
[[34.388676]],31.68,8.550112
[[18.88856]],31.68,40.377026
[[2.7324438]],4.32,36.74899
[[25.54934]],27.36,6.617914
[[40.57018]],38.88,4.347165
[[16.209913]],15.84,2.33531
[[37.380974]],37.44,0.15765175
[[25.220333]],21.6,16.7608
[[28.93492]],38.88,25.578913
[[27.246075]],27.36,0.41639596
[[25.876545]],36.0,28.120708
[[31.587997]],25.92,21.867273
[[30.746084]],34.56,11.03564
[[24.605131]],27.36,10.068967
[[27.49137]],23.04,19.320173
[[32.94552]],31.68,3.9946914
[[32.9039]],33.12,0.6524722
[[30.948467]],33.12,6.556557
[[30.5401]],50.4,39.404564
[[16.724606]],14.4,16.143097
[[31.304077]],31.68,1.1866261
[[22.886442]],28.8,20.533184
[[29.595665]],34.56,14.364399
[[-0.39122176]],1.44,127.16818
[[35.495186]],33.12,7.1714582
[[35.999527]],34.56,4.1652937
[[21.696226]],20.16,7.62017
[[33.570923]],27.36,22.700739
[[10.424039]],7.2,44.778324
[[25.168533]],25.92,2.899177
[[25.30696]],21.6,17.161846
[[31.23258]],36.0,13.242833
[[33.515984]],31.68,5.7954016
[[31.921696]],31.68,0.7629274
[[24.738724]],20.16,22.711924
[[29.618776]],47.52,37.670925
[[30.550722]],27.36,11.661994
[[26.863554]],38.88,30.906498
[[21.172205]],21.6,1.9805342
[[35.41455]],31.68,11.788353
[[32.226715]],34.56,6.751407
[[31.006075]],34.56,10.283352
[[20.820938]],15.84,31.445316
[[22.315208]],21.6,3.3111482
[[31.909517]],33.12,3.6548362
[[25.093044]],21.6,16.1715
[[29.300442]],36.0,18.609884
[[32.212635]],36.0,10.520458
[[34.425232]],34.56,0.38995785
[[26.82966]],33.12,18.992569
[[17.220966]],14.4,19.590048
[[31.112244]],31.68,1.7921612
[[31.082548]],27.36,13.605802
[[25.54362]],27.36,6.638821
[[30.322208]],33.12,8.447435
[[17.08526]],15.84,7.861491
[[30.281921]],28.8,5.145563
[[28.75241]],27.36,5.089219
[[31.899176]],33.12,3.6860607
[[30.59617]],37.44,18.279455
[[28.511614]],27.36,4.2091126
[[19.789862]],17.28,14.524658
[[10.455494]],18.72,44.148003
[[33.685562]],34.56,2.530206
[[32.63327]],33.12,1.4695915
[[32.306927]],31.68,1.9789344
[[33.45266]],31.68,5.5955153
[[34.468567]],33.12,4.071763
[[34.01131]],36.0,5.524137
[[28.913448]],27.36,5.677806
[[-0.47151303]],1.44,132.74396
[[27.479895]],27.36,0.43820915
[[34.77311]],28.8,20.739967
[[30.933147]],34.56,10.494369
[[19.138279]],15.84,20.822468
[[33.837906]],31.68,6.81157
[[35.526382]],33.12,7.265651
[[17.411165]],12.96,34.34541
[[32.948032]],33.12,0.51922274
