FOC,PERC
34.69399617056986,40.32,13.953382513467607
19.725292126115622,17.28,14.15099610020614
21.35555557262904,36.0,40.679012298252665
22.440500007254506,23.04,2.601996496291201
35.67417073120143,38.88,8.245445650202093
16.76402772195458,21.6,22.388760546506578
19.762284185564877,28.8,31.380957689010845
24.26731225452685,30.24,19.75095153926306
24.536177021718608,31.68,22.549946269827625
23.308957715414948,36.0,35.25289523495847
19.83737662806116,21.6,8.16029338860574
14.87194126096685,5.76,158.19342466956337
16.585272062326222,21.6,23.216333044786015
28.805654621963498,34.56,16.65030491330007
20.0359218568483,27.36,26.76929145888779
23.21501134604157,21.6,7.476904379822082
21.491912401376464,28.8,25.37530416188728
21.70994063602643,21.6,0.5089844260482854
19.538446349806662,23.04,15.197715495630803
22.210271879971327,28.8,22.881000416766227
14.599625057882664,4.32,237.95428374728385
18.858543813944955,14.4,30.962109819062185
28.210433508999774,34.56,18.37258822627381
32.70256561484209,30.24,8.143404810985741
26.01521334329897,33.12,21.451650533517594
22.279184155838585,21.6,3.1443710918452967
20.274643728720168,12.96,56.44015222777906
14.96672496087581,4.32,246.45196668694004
36.46542078453465,37.44,2.6030427763497523
23.195865229214732,23.04,0.6764983906889449
23.271806554084517,23.04,1.0061048354362743
33.48726523363182,34.56,3.103977911944981
21.772725489623678,27.36,20.421324964825736
35.61406514126153,38.88,8.400038216919947
23.102014262124708,21.6,6.953769732058827
33.808099018034106,41.76,19.04190848171909
36.08973144925544,37.44,3.60648651374081
37.165610154151025,36.0,3.237805983752848
14.602638607731862,5.76,153.51803138423372
14.783950599683756,4.32,242.22107869638322
23.77143999765313,33.12,28.22632850950142
18.87736796145905,23.04,18.066979333945092
22.559245752536413,20.16,11.90102059789887
14.246700181823329,7.2,97.87083585865733
21.84283244496809,27.36,20.16508609295289
36.846756813652775,36.0,2.3521022601465957
18.794906551012165,15.84,18.65471307457175
20.595457679497652,28.8,28.48799416841093
20.688993341549168,14.4,43.67356487186921
22.55424720777733,21.6,4.417811147117261
17.1581981287543,15.84,8.321957883549876
22.067705831997372,33.12,33.37045340580503
21.345077802746317,27.36,21.98436475604416
23.769051196907213,27.36,13.124812876801121
20.317290262904336,27.36,25.740898161899356
29.948510358158472,33.12,9.575753749521514
21.802355880799997,27.36,20.313026751461997
30.556488007608905,41.76,26.828333315112772
28.673144742268036,33.12,13.426495343393604
35.81519657299893,40.32,11.172627547125675
19.80313152961427,23.04,14.04890829160473
20.6711864345371,23.04,10.281308877877175
21.639299171519347,21.6,0.18194060888586125
22.97819307918271,31.68,27.467824876317202
14.44217977031258,4.32,234.30971690538377
24.581245207843693,31.68,22.40768558130147
35.60351723637615,40.32,11.69762590184487
15.328667812664644,4.32,254.83027344131116
35.91195881370252,40.32,10.932641831094944
22.302155738880714,28.8,22.561959239997524
23.089879058222877,30.24,23.644579833919053
18.344975597269723,23.04,20.3777100812946
36.12258419798976,41.76,13.499558912859765
14.560905923495568,5.76,152.79350561624253
33.207149085567,34.56,3.9144991737065933
20.973462004133246,20.16,4.0350297824069745
37.1783884928727,36.0,3.273301369090831
21.349385460354025,17.28,23.549684377048745
15.367094968519405,4.32,255.71979093794917
30.556488007608905,40.32,24.215059504938232
34.370135183364944,31.68,8.491588331328739
14.82880823389551,4.32,243.25944985869234
21.491912401376464,27.36,21.44768859146029
14.617831281972878,5.76,153.7817930898069
23.142989975609087,34.56,33.035329931686675
35.21663625698236,33.12,6.330423481226946
24.626387094992637,34.56,28.743092896433346
20.733755883619697,27.36,24.21872849554204
20.200496894869183,11.52,75.35153554573944
22.801969580470434,20.16,13.105007839635089
28.175640077033677,30.24,6.826587046846303
21.661230481835656,25.92,16.430437955880965
23.825060248946098,27.36,12.920101429290575
28.32839818408404,34.56,18.031255254386462
33.99642678355331,44.64,23.843129965158354
20.08111475804322,17.28,16.21015484978715
36.54722192893484,34.56,5.75006345177904
34.13105456144488,43.2,20.992929255914643
33.18624344336342,43.2,23.179992029251338
35.58944414770011,40.32,11.732529395585054
35.16276278676623,36.0,2.3256589256493614
18.445720423295956,21.6,14.603146188444653
36.157307986824314,38.88,7.002808675863395
14.72956809120237,8.64,70.48111216669409
14.671651832864919,5.76,154.71617765390485
