FOC,PERC
[[31.352324]],27.36,14.591824
[[28.762959]],23.04,24.839226
[[28.776752]],38.88,25.985722
[[19.982414]],36.0,44.493294
[[22.834064]],27.36,16.542164
[[36.44322]],36.0,1.2311618
[[17.528944]],17.28,1.4406441
[[23.957214]],20.16,18.83539
[[36.554092]],40.32,9.340048
[[28.636518]],28.8,0.56764156
[[33.875984]],40.32,15.982181
[[14.869144]],15.84,6.12914
[[19.965422]],15.84,26.044327
[[23.917461]],25.92,7.725844
[[30.72743]],33.12,7.223939
[[20.756844]],34.56,39.939693
[[30.729631]],33.12,7.2172933
[[31.253086]],33.12,5.636814
[[34.661346]],34.56,0.2932438
[[30.006634]],27.36,9.673367
[[30.661978]],36.0,14.82784
[[30.90981]],23.04,34.15715
[[-2.032475]],1.44,241.14409
[[18.92161]],15.84,19.454607
[[27.529282]],40.32,31.723011
[[28.057144]],20.16,39.172344
[[31.662773]],28.8,9.940187
[[32.21286]],27.36,17.737059
[[33.08261]],28.8,14.87018
[[33.584385]],31.68,6.011315
[[30.309067]],17.28,75.39969
[[13.05018]],15.84,17.612497
[[36.716797]],28.8,27.488882
[[34.421417]],37.44,8.06245
[[31.727205]],34.56,8.196747
[[22.223154]],15.84,40.297688
[[13.608989]],5.76,136.26717
[[29.830889]],37.44,20.323477
[[26.423275]],25.92,1.941647
[[31.224348]],33.12,5.7235837
[[29.117134]],21.6,34.801544
[[37.626144]],38.88,3.2249398
[[32.58936]],33.12,1.6021729
[[26.72668]],21.6,23.73463
[[9.822542]],12.96,24.20878
[[31.76661]],38.88,18.295761
[[23.769024]],23.04,3.1641622
[[25.319376]],20.16,25.592142
[[30.208176]],15.84,90.708176
[[-0.3094784]],2.88,110.74577
[[9.173138]],5.76,59.255856
[[29.474098]],33.12,11.008155
[[22.983402]],27.36,15.996339
[[9.107374]],5.76,58.11413
[[41.088566]],33.12,24.059683
[[22.439053]],20.16,11.304825
[[31.799826]],33.12,3.9860303
[[21.687666]],23.04,5.869509
[[22.698692]],21.6,5.086537
[[8.580183]],5.76,48.961506
[[19.526112]],17.28,12.998326
[[31.941399]],34.56,7.5769753
[[10.951126]],18.72,41.500393
[[27.209927]],23.04,18.098635
[[-1.7556992]],2.88,160.96178
[[31.074947]],23.04,34.873898
[[32.11703]],43.2,25.655022
[[35.96814]],33.12,8.599459
[[32.795734]],28.8,13.874081
[[16.83751]],18.72,10.056038
[[20.684813]],7.2,187.28908
[[28.520092]],31.68,9.974458
[[24.310806]],36.0,32.469982
[[31.446548]],31.68,0.73690605
[[8.502579]],5.76,47.61421
[[30.848375]],31.68,2.625079
[[31.441647]],54.72,42.54085
[[33.138714]],31.68,4.604525
[[35.22399]],27.36,28.742657
[[31.001934]],20.16,53.779434
[[29.089434]],34.56,15.829187
[[34.29222]],31.68,8.245646
[[33.167397]],24.48,35.487732
[[19.788412]],14.4,37.41953
[[18.992945]],17.28,9.91287
[[36.6839]],27.36,34.078575
[[18.584354]],14.4,29.058022
[[24.08641]],14.4,67.26675
[[31.519794]],33.12,4.8315353
[[21.862577]],21.6,1.2156345
[[33.030197]],31.68,4.261985
[[12.568258]],18.72,32.861866
[[28.321045]],30.24,6.3457503
[[31.434078]],31.68,0.7762692
[[8.87629]],4.32,105.46968
[[9.089877]],15.84,42.61441
[[19.841923]],18.72,5.993181
[[24.830807]],17.28,43.696793
[[10.76101]],14.4,25.27076
[[22.32614]],25.92,13.865203
[[24.1007]],17.28,39.47164
[[31.413973]],21.6,45.435055
[[29.808626]],28.8,3.502177
[[36.368217]],36.0,1.0228263
[[24.556442]],28.8,14.734573
[[31.271723]],25.92,20.64708
[[28.837315]],30.24,4.6385093
[[34.142525]],34.56,1.2079765
[[30.629393]],37.44,18.190722
[[18.72456]],14.4,30.03167
[[20.003864]],37.44,46.570873
[[8.81005]],5.76,52.952255
[[34.12664]],30.24,12.852648
[[33.69439]],27.36,23.152006
[[37.620426]],28.8,30.626482
[[23.153189]],17.28,33.988358
[[28.938541]],30.24,4.3037643
[[35.302467]],31.68,11.434555
[[19.777279]],31.68,37.571724
[[2.6629403]],4.32,38.357864
[[25.651678]],27.36,6.243869
[[40.057343]],38.88,3.0281415
[[16.657179]],15.84,5.1589565
[[36.635704]],37.44,2.1482227
[[27.783308]],21.6,28.626425
[[29.830172]],38.88,23.27631
[[29.17725]],27.36,6.641993
[[27.388853]],36.0,23.919851
[[30.144272]],25.92,16.297344
[[30.933483]],34.56,10.493397
[[24.78482]],27.36,9.412208
[[27.661879]],23.04,20.060232
[[33.82009]],31.68,6.7553377
[[31.028166]],33.12,6.3159213
[[31.00303]],33.12,6.3918123
[[31.119232]],50.4,38.255493
[[18.891071]],14.4,31.188
[[31.32968]],31.68,1.1058106
[[24.716183]],28.8,14.179918
[[29.968086]],34.56,13.28679
[[-0.40957773]],1.44,128.4429
[[35.48672]],33.12,7.1459002
[[35.880527]],34.56,3.8209665
[[24.284103]],20.16,20.456863
[[35.32991]],27.36,29.129786
[[12.027683]],7.2,67.05116
[[27.51366]],25.92,6.148381
[[27.248627]],21.6,26.151047
[[31.301708]],36.0,13.050811
[[31.676395]],31.68,0.011379069
[[30.421686]],31.68,3.971951
[[22.97205]],20.16,13.94866
[[30.051838]],47.52,36.7596
[[29.480362]],27.36,7.7498584
[[27.447805]],38.88,29.403793
[[21.969261]],21.6,1.7095407
[[35.155563]],31.68,10.970842
[[32.2212]],34.56,6.7673674
[[31.124262]],34.56,9.941376
[[20.874994]],15.84,31.78658
[[21.938473]],21.6,1.5670016
[[29.430346]],33.12,11.140258
[[22.854576]],21.6,5.808221
[[29.489124]],36.0,18.085766
[[32.72464]],36.0,9.098223
