FOC,PERC
[[19.188026]],37.44,48.749928
[[35.49168]],41.76,15.010341
[[24.485184]],34.56,29.151669
[[27.073736]],27.36,1.046288
[[22.280264]],30.24,26.321878
[[20.679623]],23.04,10.244697
[[37.159332]],33.12,12.196055
[[34.541813]],36.0,4.0505195
[[31.904003]],31.68,0.70707965
[[28.928158]],27.36,5.7315683
[[27.274914]],33.12,17.648205
[[23.360184]],17.28,35.18624
[[17.586956]],14.4,22.131643
[[24.535454]],23.04,6.4906807
[[28.825066]],20.16,42.98148
[[26.10858]],25.92,0.7275446
[[30.393583]],28.8,5.533278
[[26.688442]],27.36,2.4545262
[[23.763794]],14.4,65.02635
[[34.676567]],36.0,3.6762025
[[26.861397]],34.56,22.276054
[[27.246294]],36.0,24.315851
[[33.368996]],34.56,3.4461968
[[26.09174]],36.0,27.522945
[[26.13903]],23.04,13.450648
[[4.703264]],1.44,226.61555
[[23.251904]],17.28,34.559624
[[32.46197]],30.24,7.3477893
[[28.462025]],30.24,5.8795476
[[33.46238]],34.56,3.1759892
[[28.78494]],27.36,5.208114
[[24.909847]],23.04,8.115652
[[26.596092]],34.56,23.043718
[[26.747606]],15.84,68.86115
[[15.110262]],25.92,41.70424
[[26.470999]],17.28,53.188644
[[29.414948]],34.56,14.887307
[[27.699398]],41.76,33.67002
[[27.841137]],18.72,48.72403
[[29.554136]],28.8,2.6185315
[[31.390497]],31.68,0.9138355
[[26.742397]],27.36,2.257322
[[28.524918]],36.0,20.764118
[[18.936373]],14.4,31.502592
[[28.852962]],33.12,12.883565
[[35.78318]],33.12,8.041006
[[24.01226]],34.56,30.52008
[[34.469074]],25.92,32.98254
[[3.9928322]],5.76,30.68
[[29.413364]],28.8,2.1297402
[[31.918743]],28.8,10.828972
[[23.140049]],18.72,23.611378
[[27.508204]],27.36,0.54167724
[[22.065615]],17.28,27.694523
[[29.193174]],33.12,11.856355
[[29.888151]],30.24,1.1635205
[[26.16733]],28.8,9.141213
[[25.206324]],30.24,16.645756
[[3.259203]],4.32,24.555489
[[36.578663]],34.56,5.8410344
[[22.803226]],18.72,21.81211
[[30.348944]],31.68,4.2015676
[[31.347818]],33.12,5.3507867
[[25.630396]],25.92,1.1173
[[37.364723]],41.76,10.5250845
[[29.33271]],28.8,1.8496912
[[28.572092]],44.64,35.994415
[[29.106098]],31.68,8.124691
[[25.290852]],23.04,9.769317
[[30.358917]],34.56,12.155914
[[16.483414]],15.84,4.061954
[[26.772638]],36.0,25.63156
[[26.086964]],30.24,13.733585
[[27.787312]],31.68,12.287527
[[28.769394]],33.12,13.135884
[[35.355198]],34.56,2.300916
[[25.652847]],18.72,37.034447
[[23.111961]],15.84,45.908844
[[15.283852]],25.92,41.034523
[[33.642097]],33.12,1.5763845
[[27.122211]],28.8,5.825652
[[31.755318]],34.56,8.115404
[[27.53983]],33.12,16.84834
[[30.575592]],27.36,11.7528925
[[24.973124]],20.16,23.87462
[[29.401062]],17.28,70.14503
[[26.691463]],44.64,40.207294
[[35.266403]],40.32,12.533721
[[24.982468]],21.6,15.659571
[[34.56427]],40.32,14.275124
[[27.012932]],33.12,18.439213
[[34.461086]],37.44,7.9564967
[[19.500301]],14.4,35.418762
[[30.471626]],25.92,17.560287
[[23.607967]],40.32,41.44849
[[25.193327]],21.6,16.63577
[[26.517357]],28.8,7.925842
[[22.758152]],34.56,34.14887
[[21.25436]],25.92,18.000154
[[32.137817]],40.32,20.29311
[[29.496983]],30.24,2.4570675
[[35.67375]],38.88,8.246526
[[26.048824]],31.68,17.775177
[[32.15216]],34.56,6.9671316
[[30.992783]],33.12,6.4227552
[[27.871546]],27.36,1.8696826
[[31.65728]],33.12,4.4164224
[[29.371233]],27.36,7.3509955
[[14.3257265]],4.32,231.61401
[[24.162056]],34.56,30.086645
[[12.842007]],5.76,122.95149
[[29.009792]],28.8,0.7284483
[[33.792572]],36.0,6.1317444
[[35.88584]],33.12,8.350973
[[28.315971]],38.88,27.170858
[[26.080399]],36.0,27.55445
[[24.123325]],21.6,11.682059
[[20.835432]],4.32,382.30167
[[34.46563]],40.32,14.519768
[[21.50128]],15.84,35.740402
[[12.236091]],15.84,22.751955
[[26.417276]],31.68,16.612133
[[25.092155]],21.6,16.167385
[[21.367527]],5.76,270.964
[[26.532066]],17.28,53.54204
[[25.19059]],27.36,7.929133
[[28.278793]],27.36,3.3581603
[[32.492947]],33.12,1.893274
[[22.475014]],28.8,21.961756
[[26.949585]],31.68,14.931867
[[28.161999]],28.8,2.2152793
[[31.6072]],27.36,15.523392
[[24.592896]],34.56,28.840006
[[29.007896]],34.56,16.065117
[[24.803883]],36.0,31.100327
[[27.710321]],21.6,28.288523
[[25.297028]],17.28,46.394833
[[30.72493]],27.36,12.2987175
[[12.718609]],5.76,120.80917
[[26.316917]],31.68,16.928923
[[26.251633]],17.28,51.919163
[[34.722908]],18.72,85.48563
[[30.383694]],25.92,17.221039
[[26.64705]],36.0,25.980413
[[29.938007]],18.72,59.92526
[[3.2494678]],5.76,43.585632
[[31.411303]],36.0,12.746382
[[25.515337]],27.36,6.7421913
[[22.03919]],17.28,27.541605
[[26.71592]],31.68,15.669447
[[23.674759]],20.16,17.43432
[[26.012886]],15.84,64.22276
[[26.754673]],18.72,42.92027
[[36.162712]],40.32,10.310734
[[31.695908]],30.24,4.81451
[[33.43216]],34.56,3.2634313
[[22.820377]],27.36,16.59219
[[29.598904]],17.28,71.28995
[[26.890083]],27.36,1.717534
[[23.261189]],33.12,29.766941
[[34.193756]],38.88,12.053099
[[27.717594]],40.32,31.255966
[[28.651077]],37.44,23.474684
[[21.79875]],21.6,0.92013675
[[26.213245]],30.24,13.315986
[[27.821735]],30.24,7.9969063
[[28.189037]],38.88,27.497334
[[30.188133]],27.36,10.336741
[[30.342098]],36.0,15.716393
[[36.10615]],38.88,7.134386
[[23.971413]],20.16,18.905817
[[22.50717]],15.84,42.090717
[[10.14803]],20.16,49.662548
[[35.61225]],38.88,8.404706
[[28.617067]],17.28,65.608025
[[27.651073]],34.56,19.99111
[[25.462854]],20.16,26.303843
[[34.857224]],43.2,19.311983
[[21.870422]],23.04,5.0762954
[[17.84882]],12.96,37.722374
[[16.377878]],24.48,33.0969
[[26.827534]],27.36,1.9461509
[[22.814556]],21.6,5.622943
[[28.176348]],24.48,15.099462
[[22.5365]],21.6,4.3356504
[[34.30732]],37.44,8.367199
[[25.479868]],17.28,47.452934
[[28.341948]],20.16,40.58506
[[26.433254]],21.6,22.376175
[[26.363163]],33.12,20.401075
[[25.109161]],20.16,24.549412
[[28.38905]],28.8,1.4269087
[[29.319946]],28.8,1.8053718
[[29.187721]],28.8,1.3462571
[[26.721706]],27.36,2.3329468
[[19.310453]],15.84,21.909428
[[21.602175]],27.36,21.044685
[[28.616318]],34.56,17.198158
[[28.74871]],15.84,81.494385
[[27.389397]],36.0,23.918343
[[20.939655]],24.48,14.462191
[[17.34243]],15.84,9.485038
[[25.38114]],27.36,7.232679
[[23.690067]],27.36,13.413499
[[7.037706]],4.32,62.909855
[[26.473972]],36.0,26.461187
[[4.2522564]],4.32,1.5681429
[[30.378304]],28.8,5.4802237
[[36.099915]],40.32,10.466481
[[25.94503]],34.56,24.927578
[[13.597382]],5.76,136.06564
[[26.739552]],25.92,3.1618497
[[16.900187]],14.4,17.36241
[[21.906164]],14.4,52.126144
[[28.934155]],43.2,33.022793
[[28.679916]],14.4,99.16609
[[19.723877]],18.72,5.3625946
[[27.363731]],30.24,9.511469
[[28.922707]],40.32,28.267097
[[28.481148]],38.88,26.74602
[[13.055516]],5.76,126.658264
[[21.733248]],5.76,277.3133
[[14.922548]],4.32,245.42935
[[30.801086]],27.36,12.577067
[[30.834402]],31.68,2.6691864
[[23.458073]],20.16,16.35949
[[35.707832]],34.56,3.32127
[[23.214767]],14.4,61.213665
[[22.951616]],33.12,30.701641
[[21.644304]],30.24,28.42492
[[28.312365]],31.68,10.630163
[[32.327507]],36.0,10.201369
[[30.423641]],33.12,8.141177
[[13.109659]],2.88,355.19647
[[31.355053]],25.92,20.968569
[[27.325476]],41.76,34.56543
[[32.707397]],30.24,8.159384
[[33.042362]],34.56,4.391317
[[30.993296]],24.48,26.606602
[[28.28128]],34.56,18.167595
[[20.090233]],15.84,26.832277
[[22.323795]],25.92,13.874247
[[21.269505]],24.48,13.114767
[[29.678396]],38.88,23.666677
[[25.824425]],31.68,18.48351
[[30.897272]],30.24,2.1735196
[[33.67496]],36.0,6.4584413
[[35.678963]],40.32,11.510509
[[26.944687]],30.24,10.897199
[[34.28689]],33.12,3.5232165
[[33.39891]],33.12,0.8421244
[[28.353516]],51.84,45.305717
[[35.70542]],31.68,12.706507
[[28.740376]],20.16,42.561386
[[24.723152]],15.84,56.0805
[[28.25146]],14.4,96.19069
[[26.395475]],28.8,8.349042
[[32.444103]],43.2,24.897911
[[23.779877]],14.4,65.13804
[[27.588327]],21.6,27.723736
[[25.73296]],20.16,27.64365
[[28.942236]],41.76,30.693876
[[31.963951]],27.36,16.827305
[[18.724384]],2.88,550.1522
[[26.779516]],27.36,2.1216533
[[30.851254]],30.24,2.0213418
[[26.84822]],31.68,15.251829
