FOC,PERC
[[20.328957]],37.44,45.70257
[[34.096115]],41.76,18.352213
[[18.376396]],34.56,46.82756
[[27.959187]],27.36,2.190007
[[24.613575]],30.24,18.605904
[[20.125875]],23.04,12.648113
[[35.266872]],33.12,6.482106
[[24.703821]],36.0,31.378275
[[30.594555]],31.68,3.4262795
[[26.48457]],27.36,3.1996748
[[23.971718]],33.12,27.621624
[[19.878868]],17.28,15.0397415
[[11.467455]],14.4,20.364895
[[21.217136]],23.04,7.911738
[[23.397512]],20.16,16.05909
[[27.037926]],25.92,4.3129845
[[26.596344]],28.8,7.651581
[[27.491367]],27.36,0.48014155
[[16.730534]],14.4,16.184265
[[30.87698]],36.0,14.230612
[[26.122097]],34.56,24.415232
[[26.217096]],36.0,27.174732
[[31.409687]],34.56,9.115493
[[27.9031]],36.0,22.49139
[[23.514496]],23.04,2.0594397
[[-1.5868305]],1.44,210.19656
[[20.04332]],17.28,15.991428
[[31.606049]],30.24,4.517357
[[29.735397]],30.24,1.6686589
[[32.300964]],34.56,6.536565
[[24.51556]],27.36,10.396346
[[25.577156]],23.04,11.011957
[[24.742771]],34.56,28.406338
[[14.385839]],15.84,9.180307
[[12.685038]],25.92,51.060814
[[27.589355]],17.28,59.660614
[[29.98344]],34.56,13.242364
[[25.667778]],41.76,38.53501
[[22.848759]],18.72,22.05534
[[24.828423]],28.8,13.790197
[[32.142624]],31.68,1.4603018
[[27.446434]],27.36,0.3159116
[[29.07902]],36.0,19.224947
[[12.711571]],14.4,11.725201
[[29.426247]],33.12,11.152634
[[32.691936]],33.12,1.2924591
[[19.981842]],34.56,42.18217
[[25.451233]],25.92,1.8085154
[[-0.2196765]],5.76,103.81383
[[24.811008]],28.8,13.850662
[[28.7187]],28.8,0.2822876
[[18.702782]],18.72,0.09197456
[[28.441105]],27.36,3.9514046
[[17.955595]],17.28,3.9096892
[[29.732975]],33.12,10.2265215
[[25.623245]],30.24,15.267046
[[26.772902]],28.8,7.0385337
[[25.78281]],30.24,14.739384
[[-1.1234796]],4.32,126.00646
[[32.62934]],34.56,5.586401
[[18.179447]],18.72,2.887565
[[31.34954]],31.68,1.0431174
[[30.177422]],33.12,8.884594
[[24.077866]],25.92,7.107
[[36.387543]],41.76,12.865075
[[24.315685]],28.8,15.570535
[[29.222633]],44.64,34.53711
[[25.951756]],31.68,18.08158
[[21.912243]],23.04,4.894783
[[30.437416]],34.56,11.928777
[[13.054573]],15.84,17.584766
[[21.75748]],36.0,39.562553
[[26.642595]],30.24,11.896179
[[28.76493]],31.68,9.201609
[[28.656208]],33.12,13.47763
[[28.445297]],34.56,17.693008
[[13.223316]],18.72,29.362625
[[18.517822]],15.84,16.905441
[[17.647793]],25.92,31.914381
[[29.632202]],33.12,10.530787
[[27.61253]],28.8,4.123158
[[31.358936]],34.56,9.262341
[[28.99459]],33.12,12.455943
[[26.23516]],27.36,4.1112566
[[20.576351]],20.16,2.065235
[[18.213184]],17.28,5.400368
[[23.86401]],44.64,46.541195
[[33.781944]],40.32,16.215416
[[25.6248]],21.6,18.63333
[[33.279087]],40.32,17.462582
[[28.318457]],33.12,14.497412
[[34.062477]],37.44,9.021158
[[16.667622]],14.4,15.7473755
[[27.24527]],25.92,5.112923
[[21.691513]],40.32,46.201603
[[21.653809]],21.6,0.2491121
[[27.050655]],28.8,6.074111
[[24.665134]],34.56,28.630981
[[18.780987]],25.92,27.54249
[[31.160006]],40.32,22.718239
[[25.788677]],30.24,14.719982
[[26.547493]],38.88,31.719414
[[22.893543]],31.68,27.735027
[[27.603027]],34.56,20.130133
[[29.831177]],33.12,9.930019
[[28.630398]],27.36,4.6432643
[[31.093426]],33.12,6.1188807
[[30.039055]],27.36,9.791864
[[5.770919]],4.32,33.58608
[[19.528622]],34.56,43.493576
[[9.437605]],5.76,63.847305
[[26.278898]],28.8,8.753823
[[29.774694]],36.0,17.292517
[[35.406815]],33.12,6.904637
[[26.033737]],38.88,33.040802
[[26.802124]],36.0,25.549656
[[17.223614]],21.6,20.26105
[[7.9296393]],4.32,83.55646
[[33.401936]],40.32,17.157898
[[17.54865]],15.84,10.786936
[[9.07219]],15.84,42.726074
[[23.202892]],31.68,26.758549
[[25.817553]],21.6,19.525703
[[8.684391]],5.76,50.77067
[[23.137415]],17.28,33.89707
[[26.265429]],27.36,4.000629
[[24.490236]],27.36,10.488904
[[31.397488]],33.12,5.2008195
[[17.45261]],28.8,39.400658
[[23.627436]],31.68,25.41845
[[24.379948]],28.8,15.347402
[[29.03876]],27.36,6.1358137
[[26.305048]],34.56,23.88586
[[29.600279]],34.56,14.351049
[[20.247396]],36.0,43.757233
[[21.99862]],21.6,1.8454568
[[20.60067]],17.28,19.216833
[[27.518747]],27.36,0.5802146
[[11.8190155]],5.76,105.19123
[[20.96582]],31.68,33.82001
[[20.588795]],17.28,19.148113
[[32.017353]],18.72,71.032875
[[27.088057]],25.92,4.506391
[[25.796032]],36.0,28.344357
[[18.444195]],18.72,1.4733148
[[-0.9630246]],5.76,116.71918
[[29.116985]],36.0,19.119484
[[26.273823]],27.36,3.969948
[[17.099617]],17.28,1.043887
[[23.458923]],31.68,25.950369
[[24.725458]],20.16,22.646124
[[14.849627]],15.84,6.252359
[[27.56569]],18.72,47.25262
[[34.930542]],40.32,13.366711
[[28.723362]],30.24,5.0153365
[[26.031006]],34.56,24.678806
[[16.265316]],27.36,40.550747
[[18.653204]],17.28,7.9467783
[[27.407207]],27.36,0.17253976
[[25.11047]],33.12,24.183361
[[33.85018]],38.88,12.936778
[[28.389374]],40.32,29.589848
[[29.197853]],37.44,22.014278
[[20.919785]],21.6,3.1491473
[[27.907894]],30.24,7.7119894
[[29.240738]],30.24,3.3044376
[[24.739021]],38.88,36.37083
[[26.677713]],27.36,2.4937396
[[25.231937]],36.0,29.911285
[[34.620712]],38.88,10.954961
[[19.652573]],20.16,2.517
[[14.662403]],15.84,7.4343247
[[5.89494]],20.16,70.75923
[[35.86062]],38.88,7.765901
[[16.37057]],17.28,5.262913
[[26.483934]],34.56,23.368248
[[20.425272]],20.16,1.315834
[[33.875828]],43.2,21.583733
[[12.151969]],23.04,47.25708
[[14.500361]],12.96,11.885505
[[18.135345]],24.48,25.917706
[[27.807285]],27.36,1.6348126
[[21.952545]],21.6,1.6321517
[[21.4235]],24.48,12.485701
[[21.423714]],21.6,0.8161421
[[33.611855]],37.44,10.224744
[[26.03238]],17.28,50.650333
[[18.287384]],20.16,9.288769
[[21.942154]],21.6,1.5840441
[[27.125164]],33.12,18.100348
[[25.868603]],20.16,28.316483
[[23.10762]],28.8,19.765205
[[25.646824]],28.8,10.948526
[[25.4425]],28.8,11.657987
[[27.253952]],27.36,0.38760448
[[13.390163]],15.84,15.46614
[[22.515194]],27.36,17.707626
[[29.16338]],34.56,15.615225
[[16.908733]],15.84,6.7470527
[[26.771538]],36.0,25.634617
[[22.128536]],24.48,9.605651
[[14.206938]],15.84,10.309737
[[26.330761]],27.36,3.7618406
[[24.896729]],27.36,9.003187
[[-4.180971]],4.32,196.78172
[[23.81847]],36.0,33.837585
[[-10.742281]],4.32,348.66388
[[26.703747]],28.8,7.2786546
[[34.548122]],40.32,14.315171
[[24.528551]],34.56,29.026186
[[9.217801]],5.76,60.031265
[[27.748312]],25.92,7.0536723
[[13.326913]],14.4,7.4519916
[[16.760038]],14.4,16.389158
[[26.275238]],43.2,39.177692
[[17.197582]],14.4,19.427658
[[15.330383]],18.72,18.106924
[[28.33722]],30.24,6.2922635
[[26.003963]],40.32,35.506042
[[29.034702]],38.88,25.32227
[[8.656746]],5.76,50.29072
[[9.510189]],5.76,65.10744
[[8.751203]],4.32,102.57412
[[28.15956]],27.36,2.9223633
[[26.853249]],31.68,15.235959
[[19.162617]],20.16,4.9473367
[[34.88109]],34.56,0.92907083
[[16.17352]],14.4,12.316108
[[25.044373]],33.12,24.38293
[[22.629536]],30.24,25.166878
[[29.272518]],31.68,7.5993752
[[30.432892]],36.0,15.46419
[[26.654099]],33.12,19.522648
[[1.477593]],2.88,48.69469
[[27.486706]],25.92,6.0443892
[[24.541374]],41.76,41.232338
[[29.82933]],30.24,1.3580335
[[31.833855]],34.56,7.8881555
[[29.858803]],24.48,21.972237
[[24.938293]],34.56,27.840588
[[17.175392]],15.84,8.430505
[[23.153801]],25.92,10.672064
[[22.330622]],24.48,8.780138
[[27.944305]],38.88,28.12679
[[26.454197]],31.68,16.495592
[[27.578756]],30.24,8.800408
[[32.047485]],36.0,10.979208
[[31.136488]],40.32,22.776566
[[27.65121]],30.24,8.56081
[[33.945076]],33.12,2.491175
[[33.452057]],33.12,1.0025904
[[25.357174]],51.84,51.085697
[[33.65754]],31.68,6.242232
[[16.99324]],20.16,15.708132
[[20.132069]],15.84,27.09639
[[16.586384]],14.4,15.183224
[[27.044987]],28.8,6.093794
[[31.726011]],43.2,26.56016
[[19.101112]],14.4,32.646618
[[21.912733]],21.6,1.4478365
[[26.50656]],20.16,31.48095
[[25.891548]],41.76,37.999165
[[23.339655]],27.36,14.694245
[[11.261381]],2.88,291.02014
[[27.359695]],27.36,0.0011154086
[[27.191658]],30.24,10.080496
[[23.587517]],31.68,25.544456
[[21.649086]],20.16,7.38634
[[21.649622]],23.04,6.034631
[[25.156708]],33.12,24.043755
[[31.235477]],40.32,22.531057
[[31.87598]],38.88,18.014456
[[26.718292]],31.68,15.661958
[[25.628407]],20.16,27.125034
[[10.514375]],12.96,18.870565
[[-0.8914571]],5.76,115.47668
[[31.153332]],33.12,5.938005
