stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
18.22,11.55,58.1,11.47,260.9,1.09,86.1,2019-10-09 08:30:00,36.017367,-5.1526830000000015
16.53,11.55,53.15,12.35,262.8,1.09,85.2,2019-10-09 08:31:00,36.018,-5.147083
15.21,11.55,43.42,11.78,254.4,1.09,88.6,2019-10-09 08:32:00,36.018516999999996,-5.142117
14.19,11.55,33.55,11.21,253.5,1.09,90.5,2019-10-09 08:33:00,36.018833,-5.137117
13.75,11.55,31.43,11.01,254.8,1.09,90.2,2019-10-09 08:34:00,36.0191,-5.132267
13.98,11.55,31.98,11.88,257.6,1.09,90.4,2019-10-09 08:35:00,36.019283,-5.127217
14.54,11.55,37.21,11.42,253.5,1.09,90.5,2019-10-09 08:36:00,36.019533,-5.122017
14.92,11.55,38.55,11.37,257.8,1.09,90.2,2019-10-09 08:37:00,36.019717,-5.11665
15.75,11.55,41.01,11.94,257.7,1.09,90.3,2019-10-09 08:38:00,36.019917,-5.1110000000000015
16.51,11.55,53.15,12.4,258.8,1.09,90.2,2019-10-09 08:39:00,36.020133,-5.105117
17.02,11.55,53.55,12.55,258.9,1.09,90.1,2019-10-09 08:40:00,36.020333,-5.099283
17.45,11.55,55.32,12.09,255.7,1.09,90.3,2019-10-09 08:41:00,36.020483,-5.093133
17.67,11.55,61.0,12.14,263.9,1.09,90.1,2019-10-09 08:42:00,36.0207,-5.086933
17.77,11.55,59.0,12.24,253.8,1.09,90.2,2019-10-09 08:43:00,36.0209,-5.0807
17.87,11.55,59.0,12.3,254.1,1.09,89.9,2019-10-09 08:44:00,36.0211,-5.0744
17.98,11.55,59.0,12.55,253.6,1.09,90.4,2019-10-09 08:45:00,36.02125,-5.0679669999999994
18.01,11.55,59.0,13.32,253.6,1.09,90.4,2019-10-09 08:46:00,36.021383,-5.061567
18.16,11.55,58.0,12.14,252.4,1.09,90.6,2019-10-09 08:47:00,36.0215,-5.0554
18.2,11.55,58.0,11.73,254.6,1.09,90.4,2019-10-09 08:48:00,36.021667,-5.0489999999999995
18.04,11.55,54.0,10.91,262.6,1.09,86.4,2019-10-09 08:49:00,36.021783,-5.04265
17.78,11.55,60.0,12.4,262.3,1.09,85.7,2019-10-09 08:50:00,36.022417,-5.0364
17.905,11.55,58.0,12.71,263.5,1.09,85.5,2019-10-09 08:51:00,36.022983,-5.0301
17.8,11.55,56.0,11.63,268.3,1.09,82.7,2019-10-09 08:52:00,36.02355,-5.02375
17.73,11.55,60.0,11.88,264.0,1.09,83.0,2019-10-09 08:53:00,36.024383,-5.01755
17.65,11.55,54.0,12.35,262.8,1.09,83.2,2019-10-09 08:54:00,36.0251,-5.011417
17.7,11.55,56.0,12.3,263.7,1.09,83.3,2019-10-09 08:55:00,36.025867,-5.005167
17.71,11.55,55.0,12.14,264.9,1.09,83.1,2019-10-09 08:56:00,36.026583,-4.9989
17.78,11.55,55.0,12.3,264.2,1.09,82.8,2019-10-09 08:57:00,36.0273,-4.992617
17.74,11.55,52.0,12.45,264.3,1.09,82.7,2019-10-09 08:58:00,36.028,-4.98635
17.74,11.55,52.0,12.45,264.3,1.09,82.7,2019-10-09 08:58:32,36.028,-4.98635
17.69,11.55,52.0,12.35,262.4,1.09,82.6,2019-10-09 08:59:00,36.028717,-4.9800830000000005
17.55,11.55,55.36,11.63,261.6,1.09,82.4,2019-10-09 09:00:00,36.02945,-4.97385
17.56,11.55,53.0,12.14,263.7,1.09,82.3,2019-10-09 09:01:00,36.030133,-4.9678330000000015
17.64,11.55,53.0,12.76,262.6,1.09,82.4,2019-10-09 09:02:00,36.03085,-4.9616169999999995
17.71,11.55,52.0,12.96,262.8,1.09,82.2,2019-10-09 09:03:00,36.03155,-4.9554
17.76,11.55,58.66,12.71,265.1,1.09,81.9,2019-10-09 09:04:00,36.032267,-4.949066999999999
17.88,11.55,58.66,13.02,267.3,1.09,81.7,2019-10-09 09:05:00,36.032967,-4.942817
17.94,11.55,58.66,12.45,263.3,1.09,81.7,2019-10-09 09:06:00,36.033683,-4.9366
18.0,11.55,58.66,13.22,265.1,1.09,81.9,2019-10-09 09:07:00,36.034383,-4.9303669999999995
18.09,11.55,59.0,13.02,267.1,1.09,81.9,2019-10-09 09:08:00,36.0351,-4.924367
18.09,11.55,60.0,12.45,266.1,1.09,81.9,2019-10-09 09:09:00,36.0358,-4.918133
17.99,11.55,54.0,12.3,265.2,1.09,81.8,2019-10-09 09:10:00,36.0365,-4.911917
18.03,11.55,59.43,12.96,271.2,1.09,81.8,2019-10-09 09:11:00,36.037233,-4.905667
18.04,11.55,59.43,13.27,268.1,1.09,81.9,2019-10-09 09:12:00,36.038000000000004,-4.899433
18.02,11.55,59.43,13.94,266.9,1.09,82.1,2019-10-09 09:13:00,36.038767,-4.89315
17.89,11.55,58.66,13.68,266.7,1.09,82.3,2019-10-09 09:14:00,36.039533,-4.886933
17.85,11.55,58.66,12.3,265.0,1.09,82.0,2019-10-09 09:15:00,36.040267,-4.880933
17.93,11.55,58.66,13.43,269.9,1.09,82.1,2019-10-09 09:16:00,36.041017,-4.874683
18.04,11.55,59.43,12.96,266.6,1.09,82.4,2019-10-09 09:17:00,36.041783,-4.868367
17.99,11.55,58.66,13.79,268.8,1.09,82.2,2019-10-09 09:18:00,36.042533,-4.862117
17.97,11.55,58.66,12.66,268.0,1.09,82.0,2019-10-09 09:19:00,36.04325,-4.8561
17.96,11.55,58.66,13.32,269.9,1.09,82.1,2019-10-09 09:20:00,36.044033,-4.84985
18.1,11.55,59.43,13.32,268.9,1.09,82.1,2019-10-09 09:21:00,36.044817,-4.8436
18.23,11.55,59.43,13.74,264.9,1.09,82.1,2019-10-09 09:22:00,36.045583,-4.837333
18.13,11.55,59.43,13.53,265.9,1.09,82.1,2019-10-09 09:23:00,36.046367,-4.830967
18.26,11.55,62.58,13.58,266.9,1.09,82.1,2019-10-09 09:24:00,36.047133,-4.824733
18.24,11.55,59.43,13.43,266.2,1.09,81.8,2019-10-09 09:25:00,36.047883,-4.818467
18.15,11.55,59.43,13.79,268.1,1.09,81.9,2019-10-09 09:26:00,36.048633,-4.812417
18.16,11.55,59.43,13.53,268.0,1.09,82.0,2019-10-09 09:27:00,36.049433,-4.806183
18.25,11.55,59.43,13.84,267.9,1.09,82.1,2019-10-09 09:28:00,36.050216999999996,-4.799933
18.29,11.55,62.58,13.12,266.8,1.09,82.2,2019-10-09 09:29:00,36.050983,-4.7936830000000015
18.32,11.55,62.58,14.15,264.9,1.09,82.1,2019-10-09 09:30:00,36.051733,-4.787433
18.24,11.55,59.43,13.89,265.4,1.09,81.6,2019-10-09 09:31:00,36.0525,-4.7812
