stw,draft,foc,ws,wd,swh,vslHeading,dt,lat,lon
14.69,11.175,35.05,8.28,220.3,2.83,174.0,2019-11-30 13:40:00,-34.034633,18.228733
14.74,11.175,35.05,8.28,216.6,2.83,173.0,2019-11-30 13:41:00,-34.03835,18.229232999999997
14.72,11.175,35.05,8.85,227.1,2.83,174.0,2019-11-30 13:42:00,-34.042066999999996,18.229717
14.7,11.175,38.0,9.16,227.8,2.83,173.0,2019-11-30 13:43:00,-34.045767,18.230217
14.57,11.175,35.05,7.67,217.2,2.83,174.0,2019-11-30 13:44:00,-34.0495,18.230717000000002
14.71,11.175,38.0,9.67,226.0,2.83,174.0,2019-11-30 13:45:00,-34.05315,18.231182999999998
14.7,11.175,39.0,9.05,211.8,2.83,173.0,2019-11-30 13:46:00,-34.056917,18.231717
14.77,11.175,38.0,9.36,230.3,2.83,173.0,2019-11-30 13:47:00,-34.06065,18.232232999999997
14.54,11.175,35.05,8.18,226.5,2.83,172.0,2019-11-30 13:48:00,-34.064383,18.232833
14.52,11.175,35.05,8.08,232.8,2.83,172.0,2019-11-30 13:49:00,-34.068083,18.233417000000006
14.48,11.175,35.13,9.16,232.4,2.83,172.0,2019-11-30 13:50:00,-34.071733,18.234
14.65,11.175,39.0,9.16,227.6,2.83,173.0,2019-11-30 13:51:00,-34.07545,18.234517
14.7,11.175,32.25,4.58,228.2,2.83,172.0,2019-11-30 13:52:00,-34.079167,18.235067
14.57,11.175,39.0,9.36,229.1,2.83,173.0,2019-11-30 13:53:00,-34.0829,18.235633
14.72,11.175,38.0,9.05,229.8,2.83,172.0,2019-11-30 13:54:00,-34.086667,18.236217
14.79,11.175,35.45,8.28,213.4,2.83,172.0,2019-11-30 13:55:00,-34.090433000000004,18.236832999999997
14.79,11.175,38.0,8.85,229.9,2.83,172.0,2019-11-30 13:56:00,-34.094117,18.237417
14.7,11.175,35.05,8.69,230.3,2.83,173.0,2019-11-30 13:57:00,-34.097883,18.237932999999998
14.63,11.175,38.0,9.05,233.6,2.83,172.0,2019-11-30 13:58:00,-34.10165,18.2385
14.61,11.175,35.05,8.59,231.6,2.83,172.0,2019-11-30 13:59:00,-34.105416999999996,18.2391
14.55,11.175,32.25,5.35,207.2,2.83,172.0,2019-11-30 14:00:00,-34.109133,18.23975
14.64,11.175,35.05,6.69,231.7,2.83,172.0,2019-11-30 14:01:00,-34.112817,18.2404
14.67,11.175,35.05,8.49,222.7,2.83,172.0,2019-11-30 14:02:00,-34.1166,18.240983
14.64,11.175,32.25,5.2,234.9,2.83,172.0,2019-11-30 14:03:00,-34.120367,18.24155
14.62,11.175,35.05,7.1,208.1,2.83,172.0,2019-11-30 14:04:00,-34.12415,18.24215
14.62,11.175,35.05,7.1,208.1,2.83,172.0,2019-11-30 14:04:18,-34.12415,18.24215
14.68,11.175,35.05,6.28,227.5,2.83,172.0,2019-11-30 14:05:00,-34.12795,18.2427
14.62,11.175,35.05,8.08,205.8,2.83,172.0,2019-11-30 14:06:00,-34.131717,18.243317
14.68,11.175,32.25,5.56,202.7,2.83,173.0,2019-11-30 14:07:00,-34.135433,18.243883
14.57,11.175,35.05,7.77,221.2,2.83,172.0,2019-11-30 14:08:00,-34.139233000000004,18.244517000000002
14.77,11.175,38.0,6.48,222.1,2.83,171.0,2019-11-30 14:09:00,-34.143017,18.245133
14.86,11.175,33.81,5.76,243.9,2.83,171.0,2019-11-30 14:10:00,-34.1468,18.245867
14.74,11.175,37.0,7.1,225.2,2.83,172.0,2019-11-30 14:11:00,-34.1506,18.246467000000006
14.74,11.175,35.05,7.46,215.0,2.83,172.0,2019-11-30 14:12:00,-34.154383,18.247033
14.75,11.175,37.0,7.77,223.1,2.83,173.0,2019-11-30 14:13:00,-34.1581,18.2476
14.67,11.175,35.05,6.17,223.3,2.83,173.0,2019-11-30 14:14:00,-34.161867,18.24815
14.64,11.175,37.0,6.89,211.3,2.83,172.0,2019-11-30 14:15:00,-34.165633,18.2487
14.67,11.175,35.05,7.67,230.7,2.83,171.0,2019-11-30 14:16:00,-34.1694,18.249333
14.65,11.175,35.05,6.89,223.5,2.83,172.0,2019-11-30 14:17:00,-34.173183,18.2499
14.72,11.175,37.0,7.46,209.5,2.83,173.0,2019-11-30 14:18:00,-34.176967,18.25045
14.69,11.175,32.25,5.86,228.1,2.83,172.0,2019-11-30 14:19:00,-34.1807,18.251067000000006
14.54,11.175,37.0,7.97,229.3,2.83,172.0,2019-11-30 14:20:00,-34.18445,18.251583
14.53,11.175,34.0,7.36,230.9,2.83,167.0,2019-11-30 14:21:00,-34.188183,18.25255
14.53,11.175,37.0,6.69,232.7,2.83,167.0,2019-11-30 14:22:00,-34.191883000000004,18.253617000000002
14.61,11.175,35.05,7.56,231.9,2.83,167.0,2019-11-30 14:23:00,-34.195617,18.2546
14.55,11.175,35.0,6.17,215.9,2.83,164.0,2019-11-30 14:24:00,-34.1993,18.255833
14.5,11.175,29.58,5.3,240.2,2.83,162.0,2019-11-30 14:25:00,-34.202917,18.257182999999998
14.55,11.175,35.05,6.58,234.5,2.83,163.0,2019-11-30 14:26:00,-34.206583,18.25855
14.7,11.175,32.25,5.97,248.6,2.83,163.0,2019-11-30 14:27:00,-34.210267,18.259883
14.53,11.175,35.05,7.0,240.0,2.83,163.0,2019-11-30 14:28:00,-34.213983,18.26115
14.6,11.175,32.25,5.97,232.1,2.83,164.0,2019-11-30 14:29:00,-34.2177,18.262432999999998
14.69,11.175,35.05,6.38,238.1,2.83,163.0,2019-11-30 14:30:00,-34.22135,18.2637
14.66,11.175,35.05,6.89,238.7,2.83,163.0,2019-11-30 14:31:00,-34.225083000000005,18.265017
14.67,11.175,35.05,7.15,235.3,2.83,164.0,2019-11-30 14:32:00,-34.228817,18.266317
14.62,11.175,32.25,5.86,238.5,2.83,164.0,2019-11-30 14:33:00,-34.232566999999996,18.267567
14.62,11.175,32.25,4.99,246.9,2.83,163.0,2019-11-30 14:34:00,-34.2363,18.2689
14.63,11.175,35.05,7.46,230.2,2.83,162.0,2019-11-30 14:35:00,-34.240017,18.270283
14.46,11.175,35.13,9.77,225.2,2.83,162.0,2019-11-30 14:36:00,-34.24365,18.271617000000006
