stw,draft,foc,ws,wd,swh,lat,lon,dt,vslHeading,wsWS
16.31,11.03,30.0,7.9739,-90.62,1.0,51.610533,1.776617,2020-05-14 06:06,160.62,4.49
15.62,11.03,31.0,7.9224,-91.72000000000004,1.0,51.607267,1.7786,2020-05-14 06:07,160.72,4.49
15.54,11.03,32.0,10.5976,-101.63,1.0,51.604033,1.780517,2020-05-14 06:08,160.63,4.49
15.47,11.03,31.0,8.797,-91.73000000000002,1.0,51.600717,1.7825669999999998,2020-05-14 06:09,160.73,4.49
15.54,11.03,31.0,8.0768,-84.16999999999996,1.0,51.5975,1.784533,2020-05-14 06:10,161.17,4.49
15.52,11.03,32.0,7.407999999999999,-80.69,1.0,51.5942,1.7864830000000005,2020-05-14 06:11,161.69,4.49
15.91,11.03,31.0,9.26,-94.81,1.0,51.5909,1.78845,2020-05-14 06:12,160.81,4.49
15.89,11.03,40.0,8.8484,-81.57,1.0,51.587633,1.790517,2020-05-14 06:13,158.57,4.49
14.96,11.03,32.0,10.9577,-80.75999999999998,1.0,51.584367,1.792817,2020-05-14 06:14,157.76,4.49
15.6,11.03,32.0,9.5172,-75.01999999999998,1.0,51.581133,1.795133,2020-05-14 06:15,158.02,4.49
15.29,11.03,31.0,8.0253,-79.23000000000002,1.0,51.5779,1.79735,2020-05-14 06:16,158.23,4.49
15.85,11.03,32.0,8.2826,-81.36000000000001,1.0,51.574683,1.7997,2020-05-14 06:17,157.36,4.49
15.99,11.03,31.0,9.5687,-79.93,1.0,51.571467,1.802083,2020-05-14 06:18,157.93,4.49
15.65,11.03,31.0,10.649,-92.0,1.0,51.56825,1.80445,2020-05-14 06:19,158.0,4.49
15.63,11.03,31.0,9.9288,-82.31,1.0,51.565067,1.8068,2020-05-14 06:20,158.31,4.49
16.31,11.03,31.0,10.8033,-93.68,1.0,51.561767,1.809183,2020-05-14 06:21,157.68,4.49
15.28,11.03,31.0,7.7681,-75.48000000000002,1.0,51.558667,1.811567,2020-05-14 06:22,157.48,4.49
15.89,11.03,32.0,10.5461,-93.27999999999996,1.0,51.555583,1.813967,2020-05-14 06:23,158.28,4.49
15.59,11.03,31.0,9.2086,-94.96000000000004,1.0,51.5524,1.8163,2020-05-14 06:24,157.96,4.49
15.26,11.03,32.0,9.1571,-86.24000000000002,1.0,51.549217,1.818617,2020-05-14 06:25,158.24,4.49
15.48,11.03,32.0,8.334,-84.94999999999997,1.0,51.54605,1.820983,2020-05-14 06:26,157.95,4.49
15.44,11.03,40.0,10.0317,-90.75,1.0,51.542883,1.823383,2020-05-14 06:27,157.75,4.49
15.53,11.03,37.0,9.8259,-93.75,1.0,51.539733,1.825767,2020-05-14 06:28,157.75,4.49
